household_id,person_name,gender,age,age_range,father_name,mother_name,partner_name,children_count,living_place_name,working_place_name
HH_1391,Person_3530,male,21,20-24,,Person_3531,,0,,Edificio Torres Quevedo
HH_1391,Person_3531,female,55,55-59,,,Person_3532,1,,Madrid
HH_1391,Person_3532,female,57,55-59,,,Person_3531,0,,Madrid
HH_1392,Person_3533,female,81,80-84,Person_3534,,,0,Madrid,
HH_1392,Person_3534,male,115,100-120,,,,1,Madrid,
HH_1393,Person_3535,male,8,5-9,,Person_3536,,0,,
HH_1393,Person_3536,female,44,40-44,,,Person_3537,1,,Madrid
HH_1393,Person_3537,female,48,45-49,,,Person_3536,0,,Madrid
HH_1394,Person_3538,female,17,15-19,Person_3539,,,0,,
HH_1394,Person_3539,male,44,40-44,,,Person_3540,1,,Madrid
HH_1394,Person_3540,male,36,35-39,,,Person_3539,0,,Madrid
HH_1395,Person_3541,male,42,40-44,,,,0,Alcorcon,
HH_1396,Person_3542,male,78,75-79,,,,0,,
HH_1396,Person_3543,male,76,75-79,,,,0,,
HH_1397,Person_3544,male,3,0-4,Person_3545,,,0,,
HH_1397,Person_3545,male,34,30-34,,,Person_3546,1,,Madrid
HH_1397,Person_3546,male,33,30-34,,,Person_3545,0,,Madrid
HH_1398,Person_3547,male,2,0-4,Person_3548,,,0,,Escuela Infantil Rosa Caramelo
HH_1398,Person_3548,male,19,15-19,,,,1,,
HH_1399,Person_3549,male,8,5-9,Person_3550,,,0,Mostoles,
HH_1399,Person_3550,male,43,40-44,,,Person_3551,1,Mostoles,
HH_1399,Person_3551,male,37,35-39,,,Person_3550,0,Mostoles,
HH_1400,Person_3552,female,96,95-99,,,,0,,
HH_1400,Person_3553,male,27,25-29,,,,0,,
HH_1401,Person_3554,female,34,30-34,,,,0,,Madrid
HH_1401,Person_3555,female,46,45-49,,,,0,,Madrid
HH_1402,Person_3556,female,15,15-19,,Person_3557,,0,Madrid,
HH_1402,Person_3557,female,56,55-59,,,Person_3558,1,Madrid,
HH_1402,Person_3558,female,88,85-89,,,Person_3557,0,Madrid,
HH_1403,Person_3559,female,64,60-64,,,,0,,Madrid
HH_1403,Person_3560,male,70,70-74,,,,0,,
HH_1404,Person_3561,female,30,30-34,,Person_3562,,0,,Edificio Sabatini
HH_1404,Person_3562,female,47,45-49,,,Person_3563,1,,Madrid
HH_1404,Person_3563,female,40,40-44,,,Person_3562,0,,Madrid
HH_1405,Person_3564,female,8,5-9,,Person_3565,,0,,
HH_1405,Person_3565,female,35,35-39,,,Person_3566,1,,Madrid
HH_1405,Person_3566,female,50,50-54,,,Person_3565,0,,Madrid
HH_1406,Person_3567,male,40,40-44,,,,0,Mostoles,
HH_1407,Person_3568,female,77,75-79,,,,0,,
HH_1407,Person_3569,female,28,25-29,,,,0,,Madrid
HH_1408,Person_3570,male,53,50-54,,,,0,Alcorcon,
HH_1408,Person_3571,female,71,70-74,,,,0,Alcorcon,
HH_1409,Person_3572,female,20,20-24,,,,0,Getafe norte,Edificio Agustín de Betancourt
HH_1409,Person_3573,male,40,40-44,,,,0,Getafe norte,
HH_1410,Person_3574,female,2,0-4,,Person_3576,,0,,
HH_1410,Person_3575,female,32,30-34,,Person_3576,,0,,Madrid
HH_1410,Person_3576,female,57,55-59,,,Person_3577,2,,Madrid
HH_1410,Person_3577,female,81,80-84,,,Person_3576,0,,
HH_1411,Person_3578,male,5,5-9,Person_3579,,,0,,
HH_1411,Person_3579,male,31,30-34,,,Person_3580,1,,
HH_1411,Person_3580,male,27,25-29,,,Person_3579,0,,Edificio Torres Quevedo
HH_1412,Person_3581,female,20,20-24,,,,0,Madrid,
HH_1412,Person_3582,male,71,70-74,,,,0,Madrid,
HH_1412,Person_3583,male,50,50-54,,,,0,Madrid,
HH_1413,Person_3584,male,0,0-4,,Person_3588,,0,Mostoles,
HH_1413,Person_3585,female,2,0-4,,Person_3588,,0,Mostoles,Escuela Infantil Rosa Caramelo
HH_1413,Person_3586,female,7,5-9,,Person_3588,,0,Mostoles,
HH_1413,Person_3587,male,2,0-4,,Person_3588,,0,Mostoles,
HH_1413,Person_3588,female,24,20-24,,,,4,Mostoles,
HH_1414,Person_3589,male,40,40-44,Person_3590,,,0,Madrid,
HH_1414,Person_3590,male,70,70-74,,,,1,Madrid,
HH_1415,Person_3591,male,5,5-9,Person_3592,,,0,,Escuela Infantil Rosa Caramelo
HH_1415,Person_3592,male,33,30-34,,,Person_3593,1,,Madrid
HH_1415,Person_3593,male,31,30-34,,,Person_3592,0,,Madrid
HH_1416,Person_3594,female,2,0-4,Person_3596,,,0,,
HH_1416,Person_3595,female,26,25-29,Person_3596,,,0,,
HH_1416,Person_3596,male,62,60-64,,,Person_3597,2,,Madrid
HH_1416,Person_3597,male,52,50-54,,,Person_3596,0,,Madrid
HH_1417,Person_3598,female,66,65-69,,,,0,,
HH_1418,Person_3599,male,51,50-54,,,,0,,Madrid
HH_1418,Person_3600,male,78,75-79,,,,0,,
HH_1418,Person_3601,male,23,20-24,,,,0,,Fuenlabrada
HH_1419,Person_3602,male,15,15-19,,Person_3606,,0,,
HH_1419,Person_3603,female,5,5-9,,Person_3606,,0,,
HH_1419,Person_3604,male,12,10-14,,Person_3606,,0,,
HH_1419,Person_3605,male,1,0-4,,Person_3606,,0,,
HH_1419,Person_3606,female,48,45-49,,,,4,,Madrid
HH_1420,Person_3607,male,22,20-24,Person_3609,,,0,,
HH_1420,Person_3608,male,27,25-29,Person_3609,,,0,,Extremadura
HH_1420,Person_3609,male,52,50-54,,,Person_3610,2,,Madrid
HH_1420,Person_3610,male,49,45-49,,,Person_3609,0,,Madrid
HH_1421,Person_3611,male,22,20-24,,Person_3612,,0,Mostoles,
HH_1421,Person_3612,female,54,50-54,,,,1,Mostoles,Residencia El Encinar Leganés
HH_1422,Person_3613,male,23,20-24,Person_3614,,,0,,
HH_1422,Person_3614,male,49,45-49,,,,1,,Madrid
HH_1423,Person_3615,female,58,55-59,,,,0,,Madrid
HH_1424,Person_3616,female,95,95-99,,,,0,,
HH_1425,Person_3617,male,65,65-69,,,,0,Madrid,
HH_1425,Person_3618,male,26,25-29,,,,0,Madrid,
HH_1426,Person_3619,female,62,60-64,,,,0,Madrid,
HH_1426,Person_3620,female,55,55-59,,,,0,Madrid,Voluntarios de Protección Civil
HH_1426,Person_3621,female,49,45-49,,,,0,Madrid,
HH_1427,Person_3622,female,76,75-79,,,,0,,
HH_1427,Person_3623,female,21,20-24,,,,0,,
HH_1428,Person_3624,female,15,15-19,Person_3625,,,0,,
HH_1428,Person_3625,male,33,30-34,,,Person_3626,1,,Madrid
HH_1428,Person_3626,male,31,30-34,,,Person_3625,0,,Madrid
HH_1429,Person_3627,male,28,25-29,,Person_3628,,0,Madrid,
HH_1429,Person_3628,female,64,60-64,,,Person_3629,1,Madrid,
HH_1429,Person_3629,female,77,75-79,,,Person_3628,0,Madrid,
HH_1430,Person_3630,male,40,40-44,,Person_3631,,0,,Getafe norte
HH_1430,Person_3631,female,72,70-74,,,,1,,
HH_1431,Person_3632,female,5,5-9,Person_3633,,,0,,Escuela Infantil Rosa Caramelo
HH_1431,Person_3633,male,22,20-24,,,Person_3634,1,,
HH_1431,Person_3634,male,17,15-19,,,Person_3633,0,,
HH_1432,Person_3635,male,21,20-24,,,,0,,Edificio Agustín de Betancourt
HH_1433,Person_3636,female,43,40-44,Person_3637,,,0,,Madrid
HH_1433,Person_3637,male,69,65-69,,,,1,,
HH_1434,Person_3638,female,57,55-59,,,,0,,Alcorcon
HH_1434,Person_3639,female,68,65-69,,,,0,,
HH_1435,Person_3640,male,2,0-4,,Person_3644,,0,,
HH_1435,Person_3641,male,5,5-9,,Person_3644,,0,,
HH_1435,Person_3642,female,1,0-4,,Person_3644,,0,,Escuela Infantil Rosa Caramelo
HH_1435,Person_3643,female,2,0-4,,Person_3644,,0,,
HH_1435,Person_3644,female,39,35-39,,,,4,,Madrid
HH_1436,Person_3645,female,3,0-4,Person_3647,,,0,,Escuela Infantil Rosa Caramelo
HH_1436,Person_3646,female,33,30-34,Person_3647,,,0,,Madrid
HH_1436,Person_3647,male,51,50-54,,,Person_3648,2,,
HH_1436,Person_3648,male,45,45-49,,,Person_3647,0,,Madrid
HH_1437,Person_3649,female,69,65-69,,,,0,Mostoles,
HH_1437,Person_3650,male,23,20-24,,,,0,Mostoles,
HH_1438,Person_3651,male,78,75-79,,,,0,,
HH_1438,Person_3652,male,92,90-94,,,,0,,
HH_1439,Person_3653,male,2,0-4,,Person_3654,,0,Getafe norte,Escuela Infantil Rosa Caramelo
HH_1439,Person_3654,female,21,20-24,,,Person_3655,1,Getafe norte,Edificio Torres Quevedo
HH_1439,Person_3655,female,28,25-29,,,Person_3654,0,Getafe norte,Biblioteca Rey Pastor
HH_1440,Person_3656,male,23,20-24,Person_3659,,,0,,Fundación IMDEA Networks
HH_1440,Person_3657,male,25,25-29,Person_3659,,,0,,Madrid
HH_1440,Person_3658,female,30,30-34,Person_3659,,,0,,Madrid
HH_1440,Person_3659,male,60,60-64,,,,3,,Madrid
HH_1441,Person_3660,male,2,0-4,Person_3661,,,0,,
HH_1441,Person_3661,male,34,30-34,,,Person_3662,1,,Madrid
HH_1441,Person_3662,male,33,30-34,,,Person_3661,0,,Madrid
HH_1442,Person_3663,male,56,55-59,,,,0,Fuenlabrada,Merkal
HH_1442,Person_3664,male,30,30-34,,,,0,Fuenlabrada,Biblioteca Rey Pastor
HH_1443,Person_3665,male,1,0-4,,Person_3667,,0,,
HH_1443,Person_3666,male,30,30-34,,Person_3667,,0,,Madrid
HH_1443,Person_3667,female,55,55-59,,,Person_3668,2,,Getafe norte
HH_1443,Person_3668,female,54,50-54,,,Person_3667,0,,Madrid
HH_1444,Person_3669,male,29,25-29,,,,0,,Edificio Sabatini
HH_1444,Person_3670,female,99,95-99,,,,0,,
HH_1445,Person_3671,male,9,5-9,Person_3673,,,0,,
HH_1445,Person_3672,female,28,25-29,Person_3673,,,0,,Edificio Sabatini
HH_1445,Person_3673,male,47,45-49,,,Person_3674,2,,Madrid
HH_1445,Person_3674,male,44,40-44,,,Person_3673,0,,Alcorcon
HH_1446,Person_3675,female,12,10-14,Person_3676,,,0,,
HH_1446,Person_3676,male,37,35-39,,,Person_3677,1,,Madrid
HH_1446,Person_3677,male,30,30-34,,,Person_3676,0,,Madrid
HH_1447,Person_3678,male,27,25-29,,,,0,,
HH_1448,Person_3679,male,30,30-34,,,,0,,
HH_1449,Person_3680,female,51,50-54,,,,0,Getafe norte,
HH_1449,Person_3681,male,46,45-49,,,,0,Getafe norte,Škoda
HH_1449,Person_3682,female,98,95-99,,,,0,Getafe norte,
HH_1449,Person_3683,female,32,30-34,,,,0,Getafe norte,
HH_1449,Person_3684,female,72,70-74,,,,0,Getafe norte,
HH_1450,Person_3685,male,20,20-24,,,,0,,Mostoles
HH_1450,Person_3686,female,35,35-39,,,,0,,Madrid
HH_1451,Person_3687,male,75,75-79,,,,0,,
HH_1451,Person_3688,male,43,40-44,,,,0,,Madrid
HH_1452,Person_3689,female,62,60-64,,,,0,,Getafe norte
HH_1453,Person_3690,female,78,75-79,,,,0,Fuenlabrada,
HH_1454,Person_3691,female,50,50-54,,,,0,,Madrid
HH_1454,Person_3692,female,50,50-54,,,,0,,Madrid
HH_1455,Person_3693,female,77,75-79,,,,0,,
HH_1455,Person_3694,female,62,60-64,,,,0,,Madrid
HH_1456,Person_3695,female,13,10-14,Person_3697,,,0,,
HH_1456,Person_3696,male,30,30-34,Person_3697,,,0,,Madrid
HH_1456,Person_3697,male,71,70-74,,,Person_3698,2,,
HH_1456,Person_3698,male,51,50-54,,,Person_3697,0,,Fuenlabrada
HH_1457,Person_3699,female,54,50-54,,,,0,Mercadona,Madrid
HH_1458,Person_3700,male,9,5-9,,Person_3701,,0,Mostoles,
HH_1458,Person_3701,female,42,40-44,,,Person_3702,1,Mostoles,
HH_1458,Person_3702,female,49,45-49,,,Person_3701,0,Mostoles,
HH_1459,Person_3703,male,10,10-14,,Person_3704,,0,,
HH_1459,Person_3704,female,33,30-34,,,Person_3705,1,,Mostoles
HH_1459,Person_3705,female,47,45-49,,,Person_3704,0,,Madrid
HH_1460,Person_3706,female,81,80-84,,,,0,Fuenlabrada,
HH_1461,Person_3707,female,98,95-99,,,,0,Madrid,
HH_1461,Person_3708,male,60,60-64,,,,0,Madrid,
HH_1461,Person_3709,male,66,65-69,,,,0,Madrid,
HH_1461,Person_3710,male,32,30-34,,,,0,Madrid,
HH_1462,Person_3711,male,19,15-19,,Person_3713,,0,,Madrid
HH_1462,Person_3712,male,25,25-29,,Person_3713,,0,,Edificio Sabatini
HH_1462,Person_3713,female,53,50-54,,,Person_3714,2,,
HH_1462,Person_3714,female,42,40-44,,,Person_3713,0,,Madrid
HH_1463,Person_3715,female,31,30-34,Person_3716,,,0,Fuenlabrada,
HH_1463,Person_3716,male,48,45-49,,,,1,Fuenlabrada,
HH_1464,Person_3717,female,77,75-79,,,,0,,
HH_1464,Person_3718,male,85,85-89,,,,0,,
HH_1465,Person_3719,male,24,20-24,Person_3720,,,0,,Edificio Agustín de Betancourt
HH_1465,Person_3720,male,53,50-54,,,,1,,Getafe norte
HH_1466,Person_3721,male,30,30-34,,Person_3722,,0,,Madrid
HH_1466,Person_3722,female,45,45-49,,,Person_3723,1,,Madrid
HH_1466,Person_3723,female,46,45-49,,,Person_3722,0,,Madrid
HH_1467,Person_3724,female,33,30-34,,Person_3725,,0,,Madrid
HH_1467,Person_3725,female,65,65-69,,,,1,,
HH_1468,Person_3726,male,50,50-54,,,,0,Madrid,
HH_1469,Person_3727,female,47,45-49,,,,0,,
HH_1470,Person_3728,male,38,35-39,,,,0,Madrid,
HH_1471,Person_3729,female,98,95-99,,,,0,Fuenlabrada,
HH_1472,Person_3730,male,10,10-14,Person_3731,,,0,,
HH_1472,Person_3731,male,42,40-44,,,Person_3732,1,,Madrid
HH_1472,Person_3732,male,32,30-34,,,Person_3731,0,,Madrid
HH_1473,Person_3733,male,63,60-64,,,,0,,Madrid
HH_1474,Person_3734,male,3,0-4,,Person_3736,,0,,
HH_1474,Person_3735,male,25,25-29,,Person_3736,,0,,Edificio Juan Benet
HH_1474,Person_3736,female,52,50-54,,,Person_3737,2,,Madrid
HH_1474,Person_3737,female,58,55-59,,,Person_3736,0,,Madrid
HH_1475,Person_3738,male,84,80-84,,,,0,,
HH_1475,Person_3739,female,20,20-24,,,,0,,Madrid
HH_1476,Person_3740,female,3,0-4,Person_3743,,,0,,
HH_1476,Person_3741,female,12,10-14,Person_3743,,,0,,
HH_1476,Person_3742,female,3,0-4,Person_3743,,,0,,
HH_1476,Person_3743,male,29,25-29,,,Person_3744,3,,
HH_1476,Person_3744,male,37,35-39,,,Person_3743,0,,Madrid
HH_1477,Person_3745,male,59,55-59,,,,0,,Madrid
HH_1477,Person_3746,female,43,40-44,,,,0,,Madrid
HH_1478,Person_3747,male,23,20-24,,,,0,,Madrid
HH_1478,Person_3748,male,43,40-44,,,,0,,Madrid
HH_1479,Person_3749,male,7,5-9,,Person_3751,,0,,
HH_1479,Person_3750,female,25,25-29,,Person_3751,,0,,Parroquia Nuestra Señora de Butarque
HH_1479,Person_3751,female,42,40-44,,,Person_3752,2,,Madrid
HH_1479,Person_3752,female,38,35-39,,,Person_3751,0,,Madrid
HH_1480,Person_3753,male,59,55-59,,,,0,,
HH_1480,Person_3754,female,55,55-59,,,,0,,Madrid
HH_1481,Person_3755,male,42,40-44,,,,0,Madrid,
HH_1482,Person_3756,female,27,25-29,Person_3757,,,0,,Edificio Agustín de Betancourt
HH_1482,Person_3757,male,55,55-59,,,,1,,
HH_1483,Person_3758,male,0,0-4,,Person_3759,,0,,
HH_1483,Person_3759,female,26,25-29,,,Person_3760,1,,Parque Científico de la Universidad Carlos III de Madrid
HH_1483,Person_3760,female,34,30-34,,,Person_3759,0,,Madrid
HH_1484,Person_3761,male,29,25-29,Person_3762,,,0,,Madrid
HH_1484,Person_3762,male,47,45-49,,,,1,,Madrid
HH_1485,Person_3763,male,72,70-74,,,,0,,
HH_1485,Person_3764,male,29,25-29,,,,0,,Edificio Sabatini
HH_1486,Person_3765,male,19,15-19,,,,0,,Madrid
HH_1486,Person_3766,male,96,95-99,,,,0,,
HH_1486,Person_3767,female,54,50-54,,,,0,,Madrid
HH_1486,Person_3768,male,44,40-44,,,,0,,Madrid
HH_1486,Person_3769,female,68,65-69,,,,0,,
HH_1487,Person_3770,male,66,65-69,,,,0,,
HH_1487,Person_3771,male,57,55-59,,,,0,,Madrid
HH_1488,Person_3772,female,18,15-19,,,,0,,
HH_1488,Person_3773,female,51,50-54,,,,0,,
HH_1489,Person_3774,female,37,35-39,,,,0,,Madrid
HH_1489,Person_3775,female,85,85-89,,,,0,,
HH_1490,Person_3776,male,16,15-19,Person_3777,,,0,,
HH_1490,Person_3777,male,50,50-54,,,Person_3778,1,,Madrid
HH_1490,Person_3778,male,49,45-49,,,Person_3777,0,,
HH_1491,Person_3779,male,23,20-24,Person_3780,,,0,,Getafe norte
HH_1491,Person_3780,male,39,35-39,,,Person_3781,1,,Madrid
HH_1491,Person_3781,male,37,35-39,,,Person_3780,0,,Fuenlabrada
HH_1492,Person_3782,female,85,85-89,,,,0,,
HH_1493,Person_3783,male,96,95-99,,,,0,,
HH_1493,Person_3784,female,66,65-69,,,,0,,
HH_1494,Person_3785,female,94,90-94,,,,0,,
HH_1495,Person_3786,male,25,25-29,Person_3787,,,0,Centro de Salud María Montessori,Getafe norte
HH_1495,Person_3787,male,68,65-69,,,Person_3788,1,Centro de Salud María Montessori,
HH_1495,Person_3788,male,46,45-49,,,Person_3787,0,Centro de Salud María Montessori,Madrid
HH_1496,Person_3789,female,9,5-9,,Person_3791,,0,,
HH_1496,Person_3790,male,34,30-34,,Person_3791,,0,,Madrid
HH_1496,Person_3791,female,65,65-69,,,Person_3792,2,,
HH_1496,Person_3792,female,79,75-79,,,Person_3791,0,,
HH_1497,Person_3793,male,12,10-14,Person_3795,,,0,,
HH_1497,Person_3794,male,31,30-34,Person_3795,,,0,,Getafe norte
HH_1497,Person_3795,male,60,60-64,,,Person_3796,2,,Madrid
HH_1497,Person_3796,male,76,75-79,,,Person_3795,0,,
HH_1498,Person_3797,male,39,35-39,,Person_3798,,0,,Madrid
HH_1498,Person_3798,female,71,70-74,,,,1,,
HH_1499,Person_3799,female,33,30-34,,,,0,,Madrid
HH_1499,Person_3800,male,90,90-94,,,,0,,
HH_1500,Person_3801,female,97,95-99,,,,0,,
HH_1501,Person_3802,male,41,40-44,,Person_3803,,0,Madrid,
HH_1501,Person_3803,female,84,80-84,,,,1,Madrid,
HH_1502,Person_3804,female,16,15-19,Person_3805,,,0,,
HH_1502,Person_3805,male,53,50-54,,,Person_3806,1,,Madrid
HH_1502,Person_3806,male,47,45-49,,,Person_3805,0,,Madrid
HH_1503,Person_3807,female,96,95-99,,,,0,,
HH_1504,Person_3808,male,83,80-84,,,,0,,
HH_1505,Person_3809,female,88,85-89,,,,0,,
HH_1506,Person_3810,male,24,20-24,,,,0,Fuenlabrada,
HH_1507,Person_3811,female,87,85-89,,,,0,Madrid,
HH_1507,Person_3812,female,93,90-94,,,,0,Madrid,
HH_1508,Person_3813,female,12,10-14,,Person_3817,,0,,
HH_1508,Person_3814,female,14,10-14,,Person_3817,,0,,
HH_1508,Person_3815,female,18,15-19,,Person_3817,,0,,
HH_1508,Person_3816,female,11,10-14,,Person_3817,,0,,Escuela Infantil El Romancero
HH_1508,Person_3817,female,61,60-64,,,,4,,Madrid
HH_1509,Person_3818,male,54,50-54,,,,0,,Madrid
HH_1509,Person_3819,male,19,15-19,,,,0,,Madrid
HH_1510,Person_3820,male,22,20-24,Person_3821,,,0,,Madrid
HH_1510,Person_3821,male,56,55-59,,,,1,,Madrid
HH_1511,Person_3822,male,95,95-99,,,,0,,
HH_1511,Person_3823,female,97,95-99,,,,0,,
HH_1512,Person_3824,female,36,35-39,,,,0,Madrid,
HH_1512,Person_3825,male,33,30-34,,,,0,Madrid,
HH_1513,Person_3826,female,15,15-19,Person_3829,,,0,,
HH_1513,Person_3827,female,24,20-24,Person_3829,,,0,,Edificio Sabatini
HH_1513,Person_3828,male,21,20-24,Person_3829,,,0,,Edificio Torres Quevedo
HH_1513,Person_3829,male,56,55-59,,,Person_3830,3,,
HH_1513,Person_3830,male,74,70-74,,,Person_3829,0,,
HH_1514,Person_3831,male,16,15-19,,Person_3835,,0,,
HH_1514,Person_3832,male,23,20-24,,Person_3835,,0,,Fundación IMDEA Networks
HH_1514,Person_3833,female,16,15-19,,Person_3835,,0,,Escuela Infantil El Romancero
HH_1514,Person_3834,male,12,10-14,,Person_3835,,0,,
HH_1514,Person_3835,female,56,55-59,,,,4,,Alcorcon
HH_1515,Person_3836,female,18,15-19,,Person_3837,,0,,Fundación IMDEA Networks
HH_1515,Person_3837,female,35,35-39,,,Person_3838,1,,Mostoles
HH_1515,Person_3838,female,31,30-34,,,Person_3837,0,,Madrid
HH_1516,Person_3839,male,8,5-9,,Person_3842,,0,Madrid,
HH_1516,Person_3840,female,4,0-4,,Person_3842,,0,Madrid,
HH_1516,Person_3841,female,4,0-4,,Person_3842,,0,Madrid,Escuela Infantil Rosa Caramelo
HH_1516,Person_3842,female,38,35-39,,,Person_3843,3,Madrid,
HH_1516,Person_3843,female,42,40-44,,,Person_3842,0,Madrid,
HH_1517,Person_3844,male,43,40-44,,,,0,Getafe norte,
HH_1518,Person_3845,female,3,0-4,Person_3847,,,0,Fuenlabrada,
HH_1518,Person_3846,male,30,30-34,Person_3847,,,0,Fuenlabrada,Edificio Agustín de Betancourt
HH_1518,Person_3847,male,45,45-49,,,Person_3848,2,Fuenlabrada,
HH_1518,Person_3848,male,52,50-54,,,Person_3847,0,Fuenlabrada,
HH_1519,Person_3849,male,63,60-64,,,,0,Madrid,
HH_1520,Person_3850,male,38,35-39,,,,0,,Madrid
HH_1520,Person_3851,male,76,75-79,,,,0,,
HH_1521,Person_3852,male,28,25-29,,,,0,,
HH_1521,Person_3853,female,23,20-24,,,,0,,Madrid
HH_1521,Person_3854,male,60,60-64,,,,0,,Madrid
HH_1522,Person_3855,female,97,95-99,,,,0,,
HH_1522,Person_3856,male,60,60-64,,,,0,,Madrid
HH_1522,Person_3857,female,63,60-64,,,,0,,Madrid
HH_1522,Person_3858,female,67,65-69,,,,0,,
HH_1523,Person_3859,male,1,0-4,Person_3863,,,0,,Escuela Infantil Rosa Caramelo
HH_1523,Person_3860,female,4,0-4,Person_3863,,,0,,
HH_1523,Person_3861,female,8,5-9,Person_3863,,,0,,
HH_1523,Person_3862,female,5,5-9,Person_3863,,,0,,
HH_1523,Person_3863,male,51,50-54,,,,4,,Alcorcon
HH_1524,Person_3864,female,24,20-24,,Person_3865,,0,,Edificio Juan Benet
HH_1524,Person_3865,female,59,55-59,,,,1,,Madrid
HH_1525,Person_3866,male,40,40-44,,,,0,,Madrid
HH_1525,Person_3867,male,41,40-44,,,,0,,Madrid
HH_1526,Person_3868,male,91,90-94,,,,0,Madrid,
HH_1527,Person_3869,male,18,15-19,,,,0,,Alcorcon
HH_1528,Person_3870,female,66,65-69,,,,0,,
HH_1529,Person_3871,male,17,15-19,Person_3872,,,0,,
HH_1529,Person_3872,male,49,45-49,,,Person_3873,1,,Madrid
HH_1529,Person_3873,male,44,40-44,,,Person_3872,0,,Madrid
HH_1530,Person_3874,female,10,10-14,Person_3876,,,0,,
HH_1530,Person_3875,female,31,30-34,Person_3876,,,0,,Madrid
HH_1530,Person_3876,male,69,65-69,,,Person_3877,2,,
HH_1530,Person_3877,male,58,55-59,,,Person_3876,0,,Madrid
HH_1531,Person_3878,male,55,55-59,,,,0,,Madrid
HH_1531,Person_3879,female,60,60-64,,,,0,,Madrid
HH_1532,Person_3880,female,77,75-79,,,,0,,
HH_1533,Person_3881,female,83,80-84,,,,0,Fuenlabrada,
HH_1534,Person_3882,female,55,55-59,,,,0,Madrid,
HH_1534,Person_3883,female,55,55-59,,,,0,Madrid,
HH_1535,Person_3884,female,79,75-79,,,,0,Getafe norte,
HH_1535,Person_3885,female,63,60-64,,,,0,Getafe norte,
HH_1536,Person_3886,male,7,5-9,Person_3888,,,0,Madrid,
HH_1536,Person_3887,female,11,10-14,Person_3888,,,0,Madrid,
HH_1536,Person_3888,male,46,45-49,,,,2,Madrid,
HH_1537,Person_3889,female,33,30-34,,,,0,Madrid,
HH_1537,Person_3890,male,97,95-99,,,,0,Madrid,
HH_1538,Person_3891,male,19,15-19,,,,0,,
HH_1538,Person_3892,male,29,25-29,,,,0,,
HH_1539,Person_3893,male,25,25-29,Person_3894,,,0,Madrid,
HH_1539,Person_3894,male,40,40-44,,,Person_3895,1,Madrid,
HH_1539,Person_3895,male,38,35-39,,,Person_3894,0,Madrid,
HH_1540,Person_3896,male,66,65-69,,,,0,,
HH_1540,Person_3897,female,25,25-29,,,,0,,Parque Científico de la Universidad Carlos III de Madrid
HH_1541,Person_3898,male,53,50-54,,,,0,,Logista
HH_1541,Person_3899,female,32,30-34,,,,0,,Madrid
HH_1542,Person_3900,female,27,25-29,Person_3902,,,0,,Alcorcon
HH_1542,Person_3901,male,33,30-34,Person_3902,,,0,,Madrid
HH_1542,Person_3902,male,61,60-64,,,Person_3903,2,,Fuenlabrada
HH_1542,Person_3903,male,58,55-59,,,Person_3902,0,,Madrid
HH_1543,Person_3904,female,62,60-64,,,,0,Mostoles,
HH_1544,Person_3905,female,49,45-49,,,,0,,Madrid
HH_1545,Person_3906,female,18,15-19,,Person_3907,,0,Extremadura,Biblioteca Rey Pastor
HH_1545,Person_3907,female,61,60-64,,,Person_3908,1,Extremadura,
HH_1545,Person_3908,female,70,70-74,,,Person_3907,0,Extremadura,
HH_1546,Person_3909,female,23,20-24,,Person_3911,,0,,Madrid
HH_1546,Person_3910,male,25,25-29,,Person_3911,,0,,Edificio Torres Quevedo
HH_1546,Person_3911,female,51,50-54,,,Person_3912,2,,
HH_1546,Person_3912,female,86,85-89,,,Person_3911,0,,
HH_1547,Person_3913,female,62,60-64,,,,0,Madrid,
HH_1548,Person_3914,female,25,25-29,Person_3915,,,0,,Fundación IMDEA Networks
HH_1548,Person_3915,male,57,55-59,,,Person_3916,1,,Madrid
HH_1548,Person_3916,male,57,55-59,,,Person_3915,0,,Madrid
HH_1549,Person_3917,female,36,35-39,,,,0,Centro Ocupacional Fundación F.A.D.,Madrid
HH_1549,Person_3918,female,77,75-79,,,,0,Centro Ocupacional Fundación F.A.D.,
HH_1550,Person_3919,female,61,60-64,,,,0,,Madrid
HH_1550,Person_3920,female,39,35-39,,,,0,,
HH_1551,Person_3921,male,11,10-14,Person_3923,,,0,,
HH_1551,Person_3922,male,27,25-29,Person_3923,,,0,,
HH_1551,Person_3923,male,59,55-59,,,Person_3924,2,,Madrid
HH_1551,Person_3924,male,54,50-54,,,Person_3923,0,,Madrid
HH_1552,Person_3925,female,82,80-84,,,,0,Mostoles,
HH_1552,Person_3926,female,21,20-24,,,,0,Mostoles,
HH_1553,Person_3927,female,42,40-44,Person_3928,,,0,Fuenlabrada,
HH_1553,Person_3928,male,71,70-74,,,Person_3929,1,Fuenlabrada,
HH_1553,Person_3929,male,64,60-64,,,Person_3928,0,Fuenlabrada,
HH_1554,Person_3930,male,66,65-69,,,,0,Alcorcon,
HH_1554,Person_3931,male,57,55-59,,,,0,Alcorcon,
HH_1555,Person_3932,male,28,25-29,,,,0,,Madrid
HH_1556,Person_3933,male,35,35-39,Person_3934,,,0,,Fuenlabrada
HH_1556,Person_3934,male,68,65-69,,,Person_3935,1,,
HH_1556,Person_3935,male,76,75-79,,,Person_3934,0,,
HH_1557,Person_3936,female,15,15-19,,Person_3937,,0,,
